benchmark,task_column,task_id,representativeness_score,leave_one_out_aggregate_correlation,useful_representativeness_score,mean_abs_similarity_to_peer_tasks,difficulty_tier,task_score,observed_mean,observed_std,strength_correlation
omnimath,omnimath/omnimath_39,omnimath_39,0.5327065007882684,0.46800863588508224,0.16068006348850644,0.2946082175399696,medium,0.4673076923076922,0.4673076923076922,0.3433271336641763,0.2111481521880434
gpqa-diamond,gpqa-diamond/gpqa-diamond-138,gpqa-diamond-138,0.5320166342082672,0.5219582845793668,0.2280060224619577,0.2952957487813237,medium,0.6858752745664004,0.6174999999999999,0.4368280554176894,0.6235910729170828
algotune,algotune/algotune-robust-kalman-filter,algotune-robust-kalman-filter,0.5318303546578537,0.5182330352318492,0.159132584343569,0.2617268840188913,medium,0.3734083241084882,0.3577210580538006,0.3070676192465724,0.2751575563128205
gpqa-diamond,gpqa-diamond/gpqa-diamond-108,gpqa-diamond-108,0.5317638510258736,0.5217017825200291,0.136054288910798,0.2719114174509902,easy,0.8640651483337263,0.84333335,0.2607893886304186,0.1770893903715249
gpqa-diamond,gpqa-diamond/gpqa-diamond-125,gpqa-diamond-125,0.5314047521402812,0.5213374038206081,0.1456016130149255,0.2921608117398779,easy,0.8302179408881073,0.8,0.2792848008753788,0.2789401296174427
gaia,gaia/gaia-389793a7-ca17-4e82-81cb-2b3a2391b4b9,gaia-389793a7-ca17-4e82-81cb-2b3a2391b4b9,0.5308349742307001,0.5222006867569102,0.12089819960846081,0.3122018834316888,easy,0.9013986662375988,0.8800000000000001,0.2315167380558045,0.3606421274793415
featurebench-modal,featurebench-modal/featurebench-modal-sphinx-doc__sphinx.e347e59c.test_ext_intersphinx.04901873.lv1,featurebench-modal-sphinx-doc__sphinx.e347e59c.test_ext_intersphinx.04901873.lv1,0.5296449214235746,0.5223707536148767,0.15156235813325095,0.31103401118284846,hard,0.1448718076923077,0.1448718076923077,0.2901432690946398,0.4491070820590104
gaia,gaia/gaia-d8152ad6-e4d5-4c12-8bb7-8d57dc10c6de,gaia-d8152ad6-e4d5-4c12-8bb7-8d57dc10c6de,0.5293034624663835,0.5206498955779153,0.17702096449649116,0.32290583127564493,medium,0.5997405621856049,0.58,0.3399999999999999,0.6160580412161514
gaia,gaia/gaia-33d8ea3b-6c6b-4ff1-803d-7e270dea8a57,gaia-33d8ea3b-6c6b-4ff1-803d-7e270dea8a57,0.5292980785270235,0.520644443964262,0.15055989513049384,0.3286702765321962,medium,0.6361448963773493,0.6250000000000001,0.2891798748184251,0.4164136786059915
gaia,gaia/gaia-cca70ce6-1952-45d2-acd4-80c903b0bc49,gaia-cca70ce6-1952-45d2-acd4-80c903b0bc49,0.5291110033241723,0.520455017730486,0.15039258967000393,0.3140850880370697,hard,0.1436933125871769,0.15,0.2889636655359978,0.4979488880718143
bigcodebench,bigcodebench/bigcodebench_1013,bigcodebench_1013,0.5281058000639474,0.4736633184510825,0.19737093102234848,0.2050676302051635,medium,0.6320512692307693,0.6320512692307693,0.4166903438243169,0.3573733833769626
labbench,labbench/labbench-figqa-0021,labbench-figqa-0021,0.5278957154262516,0.5219834470436544,0.19558713491908308,0.3727339462034231,medium,0.5890948666821835,0.54,0.3746998799039039,0.6498209835396905
reasoning-gym,reasoning-gym/reasoning-gym-code-codeio-easy00cea0a5-seed45-1,reasoning-gym-code-codeio-easy00cea0a5-seed45-1,0.5275811377974777,0.5141400959322103,0.12216213964387403,0.2409619067795921,medium,0.3257468871668477,0.31632585,0.2376047707821278,0.3678141695800379
crustbench,crustbench/crustbench-bitset,crustbench-bitset,0.5273579808717495,0.5165384066667987,0.19130372192965628,0.37357730444342574,hard,0.2711304485383262,0.2608695652173913,0.3703572076355975,0.5672112819568794
omnimath,omnimath/omnimath_1354,omnimath_1354,0.5271344095087809,0.46195298824317527,0.15498448512281465,0.29291408257287455,easy,0.7115384615384616,0.7115384615384616,0.335498392839121,0.2208162430598872
aider-polyglot,aider-polyglot/polyglot_rust_doubly-linked-list,polyglot_rust_doubly-linked-list,0.5267088285233122,0.5203143944917723,0.21793894155060975,0.3375201606329873,medium,0.5615384615384615,0.5615384615384615,0.4188601043095993,0.5081378598152346
usaco,usaco/usaco-812,usaco-812,0.5266608745712199,0.5163265218420025,0.21245282269765045,0.4026614305368441,medium,0.4127840832657924,0.4736842105263157,0.4114699007514119,0.0513359634111239
gaia,gaia/gaia-ad2b4d70-9314-4fe6-bfbe-894a45f6055f,gaia-ad2b4d70-9314-4fe6-bfbe-894a45f6055f,0.5265945683931784,0.5179070413207985,0.20527681849624935,0.3317026692412315,hard,0.1890069392324879,0.2299999999999999,0.3963584236521283,0.0191246778806392
crustbench,crustbench/crustbench-cissy,crustbench-cissy,0.5264802069940302,0.5156469829599066,0.211565246650884,0.37611121059090113,medium,0.3543312623659911,0.3376811739130435,0.4102908649566053,0.5374447719041882
replicationbench,replicationbench/replicationbench-gw_cosmo__h0_scaling,replicationbench-gw_cosmo__h0_scaling,0.5264355924945244,0.5131756912634907,0.13093524653719052,0.3678668469210771,hard,0.2277819374493419,0.23,0.2551470164434614,0.461740124721316
featurebench-modal,featurebench-modal/featurebench-modal-pydata__xarray.97f3a746.test_coordinate_transform.6cacb660.lv1,featurebench-modal-pydata__xarray.97f3a746.test_coordinate_transform.6cacb660.lv1,0.5260240672109708,0.5187116555491383,0.14543011194214236,0.3214063042078086,hard,0.1282051153846153,0.1282051153846153,0.2803679277038446,0.5619955287926225
algotune,algotune/algotune-correlate-1d,algotune-correlate-1d,0.5259110416058924,0.5121973275469439,0.10067908200918364,0.2954087093134654,hard,0.1342245785408017,0.1395749819204137,0.1965630755852708,0.467927628699117
simpleqa,simpleqa/simpleqa-1653,simpleqa-1653,0.5257797917920067,0.520859182064124,0.14159324789425362,0.3981635346120626,medium,0.4305031296270763,0.41,0.2718455443813637,0.6206052582914477
crustbench,crustbench/crustbench-clog,crustbench-clog,0.5253887117419446,0.5145385473688636,0.18665537440213395,0.36280768051643303,medium,0.38362010117721,0.3868055416666666,0.3627626644429499,0.4258076083998831
algotune,algotune/algotune-btsp,algotune-btsp,0.5252380616085606,0.5115112009654832,0.12136045586217359,0.2551959825096703,hard,0.1709838424680462,0.177776171880977,0.2372586477737034,0.3922593752430497
bixbench,bixbench/bix-7-q2,bix-7-q2,0.5252371780429538,0.479305685509216,0.1250309018873987,0.27971224674474404,hard,0.1329838114290893,0.1394736842105263,0.2608583742430792,0.314560774179429
gpqa-diamond,gpqa-diamond/gpqa-diamond-188,gpqa-diamond-188,0.5242633948135583,0.5140918153694993,0.07178901514356632,0.26481851655066985,saturated,0.9609007987313832,0.95,0.1396424004376894,0.3777321306024346
labbench,labbench/labbench-figqa-0159,labbench-figqa-0159,0.5238898315892245,0.5179433224005346,0.16813992358711394,0.37303316201336334,easy,0.7845384878116162,0.75,0.3246299668616799,0.4175356149555234
featurebench-modal,featurebench-modal/featurebench-modal-mlflow__mlflow.93dab383.test_presigned_url_artifact_repo.8d57288e.lv1,featurebench-modal-mlflow__mlflow.93dab383.test_presigned_url_artifact_repo.8d57288e.lv1,0.5237630608173236,0.5164269047380684,0.1171094085286484,0.3152910930828787,hard,0.0713739516729172,0.074,0.2267686045289338,0.2698489190567512
bfcl,bfcl/bfcl-multiple-105,bfcl-multiple-105,0.5236945591536,0.5048510727397074,0.05825204685458158,0.24304729565937044,saturated,0.9769230769230768,0.9769230769230768,0.1153846153846153,0.495021298518141
kumo,kumo/kumo-networkenv-t4-a6-v1-s0,kumo-networkenv-t4-a6-v1-s0,0.5231911175676776,0.5138309785718691,0.06269832192687817,0.3166691089330068,saturated,0.9710590733900598,0.9605263157894736,0.1220212959933645,0.3818462677101375
livecodebench,livecodebench/livecodebench-3765,livecodebench-3765,0.523161111910702,0.502971052363821,0.17113695149958838,0.3243694519064158,easy,0.8788060931322732,0.803125,0.3402520894498666,0.3256287667406732
gpqa-diamond,gpqa-diamond/gpqa-diamond-163,gpqa-diamond-163,0.5227709587233598,0.5125777812409293,0.09538084868447784,0.3084084134639876,easy,0.9187783382323158,0.9105263157894736,0.1860807318911967,0.1267076974910631
swe-lancer,swe-lancer/swe-lancer-26048-manager-0,swe-lancer-26048-manager-0,0.5227632853485376,0.3779090510612799,0.14087542013030666,0.26496622488527816,medium,0.332026985625089,0.3529411764705882,0.3727759886530555,0.5738353822939221
featurebench-modal,featurebench-modal/featurebench-modal-pandas-dev__pandas.82fa2715.test_struct_accessor.3b465152.lv1,featurebench-modal-pandas-dev__pandas.82fa2715.test_struct_accessor.3b465152.lv1,0.5227126069984953,0.5153654550851369,0.16492334852589544,0.31226395185697947,hard,0.185897423076923,0.185897423076923,0.3200124239965804,0.2793746158728278
bfcl,bfcl/bfcl-live-simple-173-99-7,bfcl-live-simple-173-99-7,0.5226315736990589,0.5037599936310727,0.10541348764390444,0.24109798628959567,easy,0.9076923076923076,0.9076923076923076,0.2092533924420837,0.5251205534185305
simpleqa,simpleqa/simpleqa-4196,simpleqa-4196,0.5224426391803775,0.5174984089433206,0.16364736577741426,0.39229460599190685,easy,0.8460082899016126,0.7999999999999999,0.3162277660168379,0.5313837809504316
devopsgym,devopsgym/devopsgym-codegen__containerd__containerd-10275,devopsgym-codegen__containerd__containerd-10275,0.5223249501699453,-0.1375418923099046,0.030712675184072644,0.20184235227613512,frontier,0.0384659061309569,0.0526315789473684,0.223296878269436,0.0660679447753408
featurebench-modal,featurebench-modal/featurebench-modal-sympy__sympy.c1097516.test_runtests_pytest.71d43c5f.lv1,featurebench-modal-sympy__sympy.c1097516.test_runtests_pytest.71d43c5f.lv1,0.5220410176194012,0.5146868475857721,0.20061136427150034,0.30452703790588986,medium,0.3301281923076923,0.3301281923076923,0.3897736365568748,0.339981050094327
spider2,spider2/spider2-f1001,spider2-f1001,0.522034087612651,0.46009484088729113,0.1383367281940749,0.3497243566664399,hard,0.2265059861720472,0.2422222,0.3006700269172613,0.2833429121315401
gaia,gaia/gaia-dc28cf18-6431-458b-83ef-64b3ce566c10,gaia-dc28cf18-6431-458b-83ef-64b3ce566c10,0.5214823135451964,0.5127311860800523,0.11914796068615312,0.298240283888947,easy,0.9105137569581252,0.9,0.232379000772445,0.1408910990784856
simpleqa,simpleqa/simpleqa-2911,simpleqa-2911,0.5206326157203562,0.5156756380870784,0.044955559881348535,0.39865629083930754,saturated,0.984190357802574,0.98,0.0871779788708134,0.2207019796740529
simpleqa,simpleqa/simpleqa-2611,simpleqa-2611,0.5206084060928817,0.515651258264373,0.11758657851889738,0.39350014462939925,easy,0.8076675933610213,0.8,0.2280350850198276,0.3914650844590829
algotune,algotune/algotune-lti-simulation,algotune-lti-simulation,0.5201266600502672,0.5063005256140631,0.17793259422333535,0.24737494265186535,hard,0.2098893701185312,0.2272115448143357,0.3514367163801203,0.3471269039455807
crustbench,crustbench/crustbench-simple-config,crustbench-simple-config,0.5198171261882585,0.5088810583810597,0.09879674802874663,0.3639322446111699,easy,0.8999999999999999,0.8999999999999999,0.1941450686788302,0.488474054040572
bfcl,bfcl/bfcl-irrelevance-13,bfcl-irrelevance-13,0.519775490261334,0.5008287288461692,0.02669110166928308,0.24734266349776826,saturated,0.9846153846153848,0.9846153846153848,0.0532938710021192,0.4049054033871678
featurebench-modal,featurebench-modal/featurebench-modal-lightning-ai__pytorch-lightning.126fa6f1.test_fsdp_integration.61c07610.lv2,featurebench-modal-lightning-ai__pytorch-lightning.126fa6f1.test_fsdp_integration.61c07610.lv2,0.51971492617512,0.512336520040119,0.2132359442487745,0.29676954981024267,medium,0.6653846153846155,0.6653846153846155,0.416202897720578,0.5257964954171435
gpqa-diamond,gpqa-diamond/gpqa-diamond-51,gpqa-diamond-51,0.5196842497921701,0.5094466050358933,0.12060489219695031,0.3758672976592598,easy,0.9024076820116592,0.91333335,0.2367370613618144,-0.1878512374408277
mmau,mmau/mmau-ba6bc9de-0ace-4ea9-b102-79f024dd3e25,mmau-ba6bc9de-0ace-4ea9-b102-79f024dd3e25,0.5179131251264075,0.5026402377702837,0.18665489564834162,0.3012940286836513,easy,0.7453603255140758,0.71,0.3713488925525428,0.2652831050334693
reasoning-gym,reasoning-gym/reasoning-gym-algorithmic-rotten-oranges-hard0292e21f-seed45-1,reasoning-gym-algorithmic-rotten-oranges-hard0292e21f-seed45-1,0.5179045379920358,0.5042787647672843,0.19102782498215748,0.2640177531017852,medium,0.6390455977511843,0.65,0.3788139384975162,0.1614943982402902
ineqmath,ineqmath/ineqmath-44,ineqmath-44,0.5177559741951441,0.46611163829977714,0.12165870928050307,0.33623016609254247,easy,0.922205665035342,0.875,0.2610076627227637,0.1563338790489997
algotune,algotune/algotune-markowitz,algotune-markowitz,0.5176386174590167,0.5037645289814893,0.13987609212692656,0.2539252510356038,hard,0.2810227376188321,0.2810227376188321,0.2776616535700279,0.3417051226556462
gpqa-diamond,gpqa-diamond/gpqa-diamond-128,gpqa-diamond-128,0.517305873629702,0.5070341521120554,0.14039985357788046,0.25901523445175745,easy,0.9074023423260644,0.8736842105263158,0.2769041355361243,0.4834105133459704
reasoning-gym,reasoning-gym/reasoning-gym-arithmetic-lcm-hard0292e21f-seed45-1,reasoning-gym-arithmetic-lcm-hard0292e21f-seed45-1,0.5172718853824592,0.5036341594105853,0.10321428871071428,0.29647171888652124,easy,0.9049862298498154,0.9,0.2049390153191919,-0.0070901791073835
gpqa-diamond,gpqa-diamond/gpqa-diamond-165,gpqa-diamond-165,0.5171633176418289,0.5068895587672315,0.13639277611682252,0.3759208697288106,easy,0.8613752597316413,0.8627451176470589,0.2690778962749465,-0.0445876426452155
kumo,kumo/kumo-timetravelenv-t4-a6-v1-s0,kumo-timetravelenv-t4-a6-v1-s0,0.5168993518908005,0.5074560252615273,0.1162385995838545,0.32395518895100783,saturated,0.9615250081875958,0.9444444444444444,0.2290614236454256,0.4534304340238644
kumo,kumo/kumo-marineenv-t4-a6-v1-s1,kumo-marineenv-t4-a6-v1-s1,0.5168888878601879,0.5074454237456603,0.12283297970475672,0.3239584146052961,saturated,0.9615227306157776,0.9375,0.2420614591379635,0.4533906293169173
kumo,kumo/kumo-licenseenv-t4-a6-v1-s1,kumo-licenseenv-t4-a6-v1-s1,0.5168768885253717,0.5074332667570106,0.11939606276635542,0.3239622299111819,saturated,0.9615253914224914,0.9411764705882352,0.2352941176470588,0.4533787753636673
kumo,kumo/kumo-beverageenv-t4-a6-v1-s1,kumo-beverageenv-t4-a6-v1-s1,0.5168597419634473,0.5074158949207309,0.05665219266004569,0.32396975747786155,saturated,0.9807689747977416,0.9736842105263158,0.111648439134718,0.453344608743251
kumo,kumo/kumo-geneticenv-t4-a6-v1-s1,kumo-geneticenv-t4-a6-v1-s1,0.5168416589069593,0.5073975742944395,0.11622521072211991,0.32397536890564926,saturated,0.9615379528639144,0.9444444444444444,0.2290614236454256,0.453302862372236
kumo,kumo/kumo-softwareenv-t4-a6-v1-s1,kumo-softwareenv-t4-a6-v1-s1,0.5168416264334933,0.5073975413943542,0.1105847303569493,0.32397537902384327,saturated,0.9615379588695208,0.95,0.2179449471770337,0.4533028191446998
kumo,kumo/kumo-microbiologyenv-t4-a6-v1-s1,kumo-microbiologyenv-t4-a6-v1-s1,0.5168416264334933,0.5073975413943542,0.04423389214277968,0.32397537902384327,saturated,0.9846151835478084,0.98,0.0871779788708134,0.4533028191446998
kumo,kumo/kumo-cloudenv-t4-a6-v1-s1,kumo-cloudenv-t4-a6-v1-s1,0.5168416264334933,0.5073975413943543,0.11058473035694932,0.32397537902384327,saturated,0.9615379588695208,0.95,0.2179449471770337,0.4533028191446998
kumo,kumo/kumo-fishenv-t4-a6-v1-s0,kumo-fishenv-t4-a6-v1-s0,0.5168416264280381,0.5073975413888275,0.11330028703371214,0.32397537899581097,saturated,0.9615379588695208,0.9473684210526316,0.223296878269436,0.4533028188790534
kumo,kumo/kumo-craftsmanenv-t4-a6-v1-s0,kumo-craftsmanenv-t4-a6-v1-s0,0.5168416264280381,0.5073975413888275,0.11330028703371214,0.32397537899581097,saturated,0.9615379588695208,0.9473684210526316,0.223296878269436,0.4533028188790534
kumo,kumo/kumo-historicalenv-t4-a6-v1-s1,kumo-historicalenv-t4-a6-v1-s1,0.5168416220230312,0.5073975369259499,0.11622520216244049,0.32397538101809326,saturated,0.961537954662686,0.9444444444444444,0.2290614236454256,0.4533028381069511
kumo,kumo/kumo-geneticenv-t4-a6-v1-s0,kumo-geneticenv-t4-a6-v1-s0,0.5168414396082539,0.5073973521147056,0.11622515982931376,0.32397546321852777,saturated,0.961537813969362,0.9444444444444444,0.2290614236454256,0.4533027570607002
kumo,kumo/kumo-circusactenv-t4-a6-v1-s1,kumo-circusactenv-t4-a6-v1-s1,0.5168413341222737,0.5073972452429081,0.11330022090525281,0.32397534718633436,saturated,0.9615375322596772,0.9473684210526316,0.223296878269436,0.4533047980298502
kumo,kumo/kumo-rocketfuelenv-t4-a6-v1-s0,kumo-rocketfuelenv-t4-a6-v1-s0,0.5168412935158125,0.5073972041029811,0.12282130758769068,0.3239753616194792,saturated,0.9615375073558284,0.9375,0.2420614591379635,0.4533047767616872
mmmlu,mmmlu/mmmlu-yo-ng-00145,mmmlu-yo-ng-00145,0.5167783632786569,0.505206429746864,0.1995083460800203,0.27713841806705364,easy,0.7878679697539285,0.6764705882352942,0.394904605984498,0.1521143733310941
reasoning-gym,reasoning-gym/reasoning-gym-arithmetic-leg-counting-easy00cea0a5-seed45-2,reasoning-gym-arithmetic-leg-counting-easy00cea0a5-seed45-2,0.5164815279813041,0.5028288912703531,0.18218442097561482,0.2692405469270012,medium,0.678099284311,0.635,0.3623189202898462,0.6114469473804113
livecodebench,livecodebench/livecodebench-abc330_e,livecodebench-abc330_e,0.5163510763059698,0.49597004276973644,0.09995646411197771,0.3105329082880832,easy,0.9149874332943164,0.8777777777777778,0.201537301635745,0.2308375352647586
crustbench,crustbench/crustbench-libm17,crustbench-libm17,0.5163384325054754,0.5053492124078902,0.17220155550842142,0.36648584002316953,hard,0.1706505750979938,0.1545454545454545,0.3407575420725693,0.6693118898004542
mmmlu,mmmlu/mmmlu-hi-in-00064,mmmlu-hi-in-00064,0.5157973852931732,0.5042097290983736,0.15080054005285715,0.27021031964871434,easy,0.9070404698073562,0.872807,0.2990829635963555,0.6185526261573719
algotune,algotune/algotune-firls,algotune-firls,0.5157155835404474,0.5018045962963219,0.1624437228856816,0.26439255405394096,hard,0.1447270082928233,0.1503837356179611,0.3237190812611779,0.5416957334617258
replicationbench,replicationbench/replicationbench-abacus__lattice_force_error,replicationbench-abacus__lattice_force_error,0.5151577747137329,0.5016865871850141,0.18423690558699576,0.36196069361180344,medium,0.3552248684193669,0.388235294117647,0.3672350632707908,0.4561651051186399
usaco,usaco/usaco-950,usaco-950,0.5146614623648222,0.5041511262063616,0.18055005964732124,0.4015127540949951,hard,0.2006988144527646,0.2263157894736842,0.3581268597095578,0.5126801347065821
bfcl,bfcl/bfcl-simple-python-161,bfcl-simple-python-161,0.5146398753360776,0.4955590353070474,0.08220126916540611,0.250104847827309,easy,0.9307692307692306,0.9307692307692306,0.1658758357911371,0.0389456232617065
algotune,algotune/algotune-sparse-pca,algotune-sparse-pca,0.513660915462449,0.499710663022282,0.09878432453543244,0.23452668235211663,medium,0.3429349561652955,0.3175549995210023,0.1976830430993378,0.195338873078236
simpleqa,simpleqa/simpleqa-193,simpleqa-193,0.5134725860336707,0.5084656240151876,0.09024369595912146,0.3933038718526535,saturated,0.9606883597218396,0.95,0.1774823934929885,0.3367951335508233
gaia,gaia/gaia-ed58682d-bc52-4baa-9eb0-4eb81e1edacc,gaia-ed58682d-bc52-4baa-9eb0-4eb81e1edacc,0.5133636338102011,0.5045128187697131,0.17737731354790714,0.2870948827263966,medium,0.6846153846153845,0.6846153846153845,0.3515813809854289,0.621646627830426
replicationbench,replicationbench/replicationbench-galaxy_manifold__evolution_tracks,replicationbench-galaxy_manifold__evolution_tracks,0.5133105890899589,0.4998052522004004,0.1983595073104274,0.355643095919458,medium,0.5732402516825272,0.5382352941176469,0.3968735951396,0.5375018896090876
reasoning-gym,reasoning-gym/reasoning-gym-geometry-advanced-geometry-hard0292e21f-seed45-1,reasoning-gym-geometry-advanced-geometry-hard0292e21f-seed45-1,0.5130085775586288,0.499290704260708,0.22908805938793683,0.28830063540714507,medium,0.5651862062968939,0.5233333333333333,0.4588270068579466,0.1219503478274443
bfcl,bfcl/bfcl-live-irrelevance-354-81-15,bfcl-live-irrelevance-354-81-15,0.5118261712672894,0.49267247539259235,0.1066540958313524,0.2509316497206987,easy,0.9076923076923076,0.9076923076923076,0.2164807273764659,0.4523323177561651
gpqa-diamond,gpqa-diamond/gpqa-diamond-41,gpqa-diamond-41,0.5116174597703885,0.5012648934464036,0.06709907731562306,0.33411106367847787,saturated,0.957418053627024,0.9537037222222222,0.1338595185756759,0.1619231426112286
mmmlu,mmmlu/mmmlu-de-de-00029,mmmlu-de-de-00029,0.5115460919822135,0.4998906576176386,0.11519198997476898,0.2665398890504997,easy,0.9461238568068128,0.93,0.2304343724360582,-0.0592897534574402
algotune,algotune/algotune-count-connected-components,algotune-count-connected-components,0.5109841110659996,0.4969829511322138,0.09376645684474734,0.2526703969312926,medium,0.4997513069000321,0.4987257290336455,0.188671375207401,0.5124758190043641
simpleqa,simpleqa/simpleqa-3407,simpleqa-3407,0.5108431857989657,0.5058180447136787,0.21430215826550944,0.38817431800670105,medium,0.4238024069018318,0.4499999999999999,0.4236744032862972,0.3345526800129792
gaia,gaia/gaia-853c8244-429e-46ca-89f2-addf40dfb2bd,gaia-853c8244-429e-46ca-89f2-addf40dfb2bd,0.5106915270479175,0.5018082546660443,0.13418093753676477,0.3317408621441755,hard,0.1240396274401279,0.15,0.2673948391424187,-0.0108178304156259
seal0,seal0/seal0-110,seal0-110,0.5105730624393571,0.4914759576263051,0.1791992965228748,0.24324678459560525,medium,0.4384615384615384,0.4384615384615384,0.3646145731896196,0.2424315419700969
swebench-multilingual,swebench-multilingual/swebench-multilingual-gohugoio__hugo-12204,swebench-multilingual-gohugoio__hugo-12204,0.5099451739498815,0.5056997992691129,0.1953046116662818,0.3580381709716473,hard,0.2902288804392361,0.3466666666666667,0.3862066228789397,0.3802433383819534
swe-lancer,swe-lancer/swe-lancer-24156-manager-0,swe-lancer-24156-manager-0,0.5092112665755424,0.3621801502948195,0.06923212824451619,0.25809927134759564,easy,0.895349088057104,0.8588235294117648,0.1911538448149638,0.269784096860995
ineqmath,ineqmath/ineqmath-77,ineqmath-77,0.5091229112115867,0.45690129413157304,0.15021281505677447,0.4090375837969475,easy,0.8345998805399474,0.79375,0.3287642582459352,-0.1257835529519836
reasoning-gym,reasoning-gym/reasoning-gym-arithmetic-leg-counting-hard0292e21f-seed45-1,reasoning-gym-arithmetic-leg-counting-hard0292e21f-seed45-1,0.5085809245607527,0.49478055090115836,0.18579704544725506,0.2594615526898249,easy,0.8882875494992561,0.7638889166666667,0.3755140437692174,0.0914180320552474
omnimath,omnimath/omnimath_1181,omnimath_1181,0.5083291578730356,0.44156243592006833,0.11766285749652845,0.2785842674650032,hard,0.123076923076923,0.123076923076923,0.2664693550105965,0.5560187207286655
livecodebench,livecodebench/livecodebench-abc389_g,livecodebench-abc389_g,0.508314728287923,0.48771178542916316,0.21430809355438818,0.30443981281487437,medium,0.3178053145125207,0.39375,0.4394154497739013,0.6429921790203967
swtbench,swtbench/swtbench-matplotlib__matplotlib-24570,swtbench-matplotlib__matplotlib-24570,0.507967099639688,0.46607429878655005,0.14841806239409738,0.33441167893312995,medium,0.5312268772926232,0.4952380952380952,0.3184429237581045,0.5810848673963317
crustbench,crustbench/crustbench-ltre,crustbench-ltre,0.5078627490377347,0.4967455784628779,0.18521841305315961,0.3548314788170345,medium,0.5673076923076923,0.5673076923076923,0.3728637376628428,0.4232882199387454
medagentbench,medagentbench/medagentbench-task9_10,medagentbench-task9_10,0.506738314888255,0.49136121236921715,0.1819364004369984,0.3621668865258692,medium,0.5832369192111373,0.5700000000000001,0.3702701716314724,0.4629359217404309
featurebench-modal,featurebench-modal/featurebench-modal-mlflow__mlflow.93dab383.test_serialization.2c029be6.lv1,featurebench-modal-mlflow__mlflow.93dab383.test_serialization.2c029be6.lv1,0.5063992586251946,0.4988842513394178,0.13905900731500653,0.30633781972549073,hard,0.1426112660098616,0.148,0.2787400222429495,0.3603228122347485
seal0,seal0/seal0-19,seal0-19,0.5061563790333223,0.4869465803473858,0.16265972217049177,0.25491089813503,easy,0.723076923076923,0.723076923076923,0.3340401775785158,0.2796618676338934
simpleqa,simpleqa/simpleqa-1102,simpleqa-1102,0.5060820766400894,0.5010242600706497,0.030061455604238934,0.38737460275688124,saturated,0.9845792264507174,0.98,0.0599999999999999,0.451621692227282
simpleqa,simpleqa/simpleqa-3129,simpleqa-3129,0.5060820766400894,0.5010242600706497,0.060122911208477965,0.38737460275688124,saturated,0.969158452901435,0.96,0.12,0.451621692227282
gpqa-diamond,gpqa-diamond/gpqa-diamond-95,gpqa-diamond-95,0.5054832292576757,0.4950445206565914,0.13324375228079907,0.3631662291590601,easy,0.865846184680551,0.86666665,0.2691550895343194,-0.1121701021466862
mmmlu,mmmlu/mmmlu-yo-ng-00148,mmmlu-yo-ng-00148,0.5052305714196335,0.4934755275616382,0.19609055919682422,0.27118566140861433,hard,0.2973295777894937,0.31,0.3973663297261104,0.4272526456470981
gpqa-diamond,gpqa-diamond/gpqa-diamond-182,gpqa-diamond-182,0.5050404374956639,0.4945955525159128,0.15609172352378167,0.2725922525601986,easy,0.829597678111856,0.78,0.31559467676119,0.4364071842782161
gaia,gaia/gaia-624cbf11-6a41-4692-af9c-36b3e5ca3130,gaia-624cbf11-6a41-4692-af9c-36b3e5ca3130,0.5049878390604636,0.4960358700761241,0.09354206794215103,0.3024999307777691,hard,0.0538461538461538,0.0538461538461538,0.1885792411097117,0.2062241948555324
algotune,algotune/algotune-aes-gcm-encryption,algotune-aes-gcm-encryption,0.5048093465615149,0.4906918199435089,0.03464980976701673,0.25467871263387115,frontier,0.0199339892095004,0.0207149769929924,0.070614198889653,0.4630318397364313
gaia,gaia/gaia-42576abe-0deb-4869-8c63-225c2d75a95a,gaia-42576abe-0deb-4869-8c63-225c2d75a95a,0.5043440550076831,0.4953843821222397,0.19383397672841554,0.30750641974156745,easy,0.7734331749684386,0.73,0.391279950930277,0.534359834015664
gaia,gaia/gaia-676e5e31-a554-4acc-9286-b60d90a92d26,gaia-676e5e31-a554-4acc-9286-b60d90a92d26,0.5042333033934133,0.49527230621075863,0.08520986947566563,0.28448307526839206,hard,0.0772628610270703,0.08,0.1720465053408525,0.3762326972459818
gaia,gaia/gaia-bfcd99e1-0690-4b53-a85c-0174a8629083,gaia-bfcd99e1-0690-4b53-a85c-0174a8629083,0.5036469701724219,0.4946789669901816,0.20815862281736985,0.31946601401475677,medium,0.6549602887980916,0.6074999999999999,0.4207953778263255,0.6716335045998396
bfcl,bfcl/bfcl-multiple-170,bfcl-multiple-170,0.5032134092141944,0.48383935369611597,0.05813701777532267,0.23027269782293375,saturated,0.9692307692307692,0.9692307692307692,0.1201576873216408,0.4912165597663867
seal0,seal0/seal0-72,seal0-72,0.5031145945225807,0.4838277914900862,0.13356891255561842,0.26926819079655084,hard,0.1384615384615384,0.1384615384615384,0.2760670529988671,0.3504563503406294
reasoning-gym,reasoning-gym/reasoning-gym-induction-acre-hard0292e21f-seed45-0,reasoning-gym-induction-acre-hard0292e21f-seed45-0,0.5027994654949104,0.48889249532552764,0.17639299964970553,0.2527762108721735,easy,0.909947157171704,0.8205128461538462,0.3608012013607506,0.0460191999219773
