column,observed_count,missing_count,missing_fraction,mean,std,median,q25,q75,min,max,transform,center,scale,negative_count,gt_one_count
humanevalfix/humanevalfix-python-91,12,14,0.5384615384615384,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
humanevalfix/humanevalfix-python-92,11,15,0.5769230769230769,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
humanevalfix/humanevalfix-python-93,11,15,0.5769230769230769,0.9090909090909091,0.28747978728803447,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.28747978728803447,0,0
humanevalfix/humanevalfix-python-94,13,13,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
humanevalfix/humanevalfix-python-95,13,13,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
humanevalfix/humanevalfix-python-96,12,14,0.5384615384615384,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
humanevalfix/humanevalfix-python-97,12,14,0.5384615384615384,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
humanevalfix/humanevalfix-python-98,12,14,0.5384615384615384,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
humanevalfix/humanevalfix-python-99,20,6,0.23076923076923078,0.95,0.1532970971675589,1.0,1.0,1.0,0.4,1.0,identity,1.0,0.1532970971675589,0,0
ineqmath/ineqmath-0,17,9,0.34615384615384615,0.7941176470588235,0.3403641445056337,1.0,0.6,1.0,0.0,1.0,identity,1.0,0.4,0,0
ineqmath/ineqmath-1,16,10,0.38461538461538464,0.79375,0.36821995804138596,1.0,0.85,1.0,0.0,1.0,identity,1.0,0.15000000000000002,0,0
ineqmath/ineqmath-24,20,6,0.23076923076923078,0.845,0.267348087705897,1.0,0.775,1.0,0.0999999999999999,1.0,identity,1.0,0.22499999999999998,0,0
ineqmath/ineqmath-27,16,10,0.38461538461538464,0.825,0.31523800532296226,1.0,0.85,1.0,0.0,1.0,identity,1.0,0.15000000000000002,0,0
ineqmath/ineqmath-3,16,10,0.38461538461538464,0.85625,0.27378995142261886,1.0,0.8,1.0,0.0,1.0,identity,1.0,0.19999999999999996,0,0
ineqmath/ineqmath-30,20,6,0.23076923076923078,0.9199999999999999,0.15999999999999998,1.0,0.95,1.0,0.4,1.0,identity,1.0,0.050000000000000044,0,0
ineqmath/ineqmath-4,20,6,0.23076923076923078,0.8550000000000001,0.2376446927663229,1.0,0.8,1.0,0.2,1.0,identity,1.0,0.19999999999999996,0,0
ineqmath/ineqmath-44,16,10,0.38461538461538464,0.875,0.26100766272276377,1.0,0.875,1.0,0.0,1.0,identity,1.0,0.125,0,0
ineqmath/ineqmath-47,20,6,0.23076923076923078,0.775,0.3359687485466468,1.0,0.55,1.0,0.0999999999999999,1.0,identity,1.0,0.44999999999999996,0,0
ineqmath/ineqmath-48,15,11,0.4230769230769231,0.8766666666666667,0.2414309194964242,1.0,0.9,1.0,0.2,1.0,identity,1.0,0.09999999999999998,0,0
ineqmath/ineqmath-56,17,9,0.34615384615384615,0.7147058823529412,0.3984398640441435,1.0,0.4,1.0,0.0,1.0,identity,1.0,0.6,0,0
ineqmath/ineqmath-57,15,11,0.4230769230769231,0.5861111333333333,0.2940091308315932,0.625,0.4,0.81666675,0.0,1.0,identity,0.625,0.41666675,0,0
ineqmath/ineqmath-58,20,6,0.23076923076923078,0.85,0.23558437978779492,1.0,0.75,1.0,0.2,1.0,identity,1.0,0.25,0,0
ineqmath/ineqmath-61,20,6,0.23076923076923078,0.675,0.33893214660164656,0.75,0.575,0.925,0.0,1.0,identity,0.75,0.3500000000000001,0,0
ineqmath/ineqmath-67,15,11,0.4230769230769231,0.7105555666666666,0.3001923297273969,0.8333335,0.55,1.0,0.2,1.0,identity,0.8333335,0.44999999999999996,0,0
ineqmath/ineqmath-71,20,6,0.23076923076923078,0.7300000000000001,0.3163858403911275,0.8,0.5,1.0,0.0,1.0,identity,0.8,0.5,0,0
ineqmath/ineqmath-76,15,11,0.4230769230769231,0.9049999999999999,0.15280706789936124,1.0,0.8375,1.0,0.5,1.0,identity,1.0,0.16249999999999998,0,0
ineqmath/ineqmath-77,16,10,0.38461538461538464,0.79375,0.32876425824593525,1.0,0.575,1.0,0.0,1.0,identity,1.0,0.42500000000000004,0,0
ineqmath/ineqmath-79,20,6,0.23076923076923078,0.77,0.32419130154894654,1.0,0.6,1.0,0.0,1.0,identity,1.0,0.4,0,0
ineqmath/ineqmath-92,20,6,0.23076923076923078,0.72,0.3171750305430741,0.8500000000000001,0.5,1.0,0.0,1.0,identity,0.8500000000000001,0.5,0,0
ineqmath/ineqmath-94,16,10,0.38461538461538464,0.746875,0.3059149953418433,0.8500000000000001,0.6,1.0,0.0,1.0,identity,0.8500000000000001,0.4,0,0
kumo/kumo-algorithmenv-t4-a6-v1-s0,20,6,0.23076923076923078,0.9416667000000001,0.1421559530938117,1.0,1.0,1.0,0.5,1.0,identity,1.0,0.1421559530938117,0,0
kumo/kumo-algorithmenv-t4-a6-v1-s1,20,6,0.23076923076923078,0.825,0.3269174207655505,1.0,0.875,1.0,0.0,1.0,identity,1.0,0.125,0,0
kumo/kumo-archaeologicalenv-t4-a6-v1-s0,11,15,0.5769230769230769,0.8787879090909091,0.29379875735873556,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.29379875735873556,0,0
kumo/kumo-archaeologicalenv-t4-a6-v1-s1,20,6,0.23076923076923078,0.925,0.17853571071357124,1.0,1.0,1.0,0.5,1.0,identity,1.0,0.17853571071357124,0,0
kumo/kumo-architecturalenv-t4-a6-v1-s0,20,6,0.23076923076923078,0.9875,0.054486236794258416,1.0,1.0,1.0,0.75,1.0,identity,1.0,0.054486236794258416,0,0
kumo/kumo-architecturalenv-t4-a6-v1-s1,20,6,0.23076923076923078,0.6966667,0.35794941945603154,0.875,0.38333325,1.0,0.0,1.0,identity,0.875,0.61666675,0,0
kumo/kumo-artstyleenv-t4-a6-v1-s0,19,7,0.2692307692307692,0.9473684210526315,0.22329687826943603,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.22329687826943603,0,0
kumo/kumo-artstyleenv-t4-a6-v1-s1,20,6,0.23076923076923078,0.5791667,0.4026604307602251,0.5833335,0.1875,1.0,0.0,1.0,identity,0.5833335,0.8125,0,0
kumo/kumo-astronomyenv-t4-a6-v1-s0,20,6,0.23076923076923078,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
kumo/kumo-astronomyenv-t4-a6-v1-s1,20,6,0.23076923076923078,0.85,0.3570714214271425,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.3570714214271425,0,0
kumo/kumo-audiodialectenv-t4-a6-v1-s0,20,6,0.23076923076923078,0.97,0.09539392014169458,1.0,1.0,1.0,0.6,1.0,identity,1.0,0.09539392014169458,0,0
kumo/kumo-audiodialectenv-t4-a6-v1-s1,20,6,0.23076923076923078,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
kumo/kumo-beverageenv-t4-a6-v1-s0,20,6,0.23076923076923078,0.9,0.25495097567963926,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.25495097567963926,0,0
kumo/kumo-beverageenv-t4-a6-v1-s1,19,7,0.2692307692307692,0.9736842105263158,0.11164843913471802,1.0,1.0,1.0,0.5,1.0,identity,1.0,0.11164843913471802,0,0
kumo/kumo-birdnestenv-t4-a6-v1-s0,20,6,0.23076923076923078,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
kumo/kumo-birdnestenv-t4-a6-v1-s1,20,6,0.23076923076923078,0.95416665,0.15246818839425982,1.0,1.0,1.0,0.333333,1.0,identity,1.0,0.15246818839425982,0,0
kumo/kumo-botanicalenv-t4-a6-v1-s0,20,6,0.23076923076923078,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
kumo/kumo-botanicalenv-t4-a6-v1-s1,20,6,0.23076923076923078,0.9125,0.24076700355322778,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.24076700355322778,0,0
kumo/kumo-caridentificationenv-t4-a6-v1-s0,20,6,0.23076923076923078,0.975,0.10897247358851686,1.0,1.0,1.0,0.5,1.0,identity,1.0,0.10897247358851686,0,0
kumo/kumo-caridentificationenv-t4-a6-v1-s1,20,6,0.23076923076923078,0.9625,0.11924240017711821,1.0,1.0,1.0,0.5,1.0,identity,1.0,0.11924240017711821,0,0
kumo/kumo-celestialenv-t4-a6-v1-s0,20,6,0.23076923076923078,0.92083335,0.22893926262707215,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.22893926262707215,0,0
kumo/kumo-celestialenv-t4-a6-v1-s1,20,6,0.23076923076923078,0.97083335,0.08848644513272921,1.0,1.0,1.0,0.666667,1.0,identity,1.0,0.08848644513272921,0,0
kumo/kumo-chemicalcompoundsenv-t4-a6-v1-s0,20,6,0.23076923076923078,0.925,0.23848480035423641,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.23848480035423641,0,0
kumo/kumo-chemicalcompoundsenv-t4-a6-v1-s1,20,6,0.23076923076923078,0.925,0.23848480035423641,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.23848480035423641,0,0
kumo/kumo-chemicalenv-t12-a16-v1-s0,20,6,0.23076923076923078,0.74833335,0.32667941735320194,1.0,0.5,1.0,0.0,1.0,identity,1.0,0.5,0,0
kumo/kumo-chemicalenv-t12-a16-v1-s1,20,6,0.23076923076923078,0.7183333,0.3995101488072737,1.0,0.333333,1.0,0.0,1.0,identity,1.0,0.666667,0,0
kumo/kumo-chemicalenv-t4-a6-v1-s0,20,6,0.23076923076923078,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
kumo/kumo-chemicalenv-t4-a6-v1-s1,19,7,0.2692307692307692,0.9122807368421053,0.23797645442217974,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.23797645442217974,0,0
kumo/kumo-chessenv-t4-a6-v1-s0,20,6,0.23076923076923078,0.96666665,0.1452967040996715,1.0,1.0,1.0,0.333333,1.0,identity,1.0,0.1452967040996715,0,0
kumo/kumo-chessenv-t4-a6-v1-s1,18,8,0.3076923076923077,0.5555555555555556,0.46811943184313104,0.75,0.0,1.0,0.0,1.0,identity,0.75,1.0,0,0
kumo/kumo-circusactenv-t4-a6-v1-s0,10,16,0.6153846153846154,0.9,0.2,1.0,1.0,1.0,0.5,1.0,identity,1.0,0.2,0,0
kumo/kumo-circusactenv-t4-a6-v1-s1,19,7,0.2692307692307692,0.9473684210526315,0.22329687826943603,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.22329687826943603,0,0
kumo/kumo-cloudenv-t4-a6-v1-s0,20,6,0.23076923076923078,0.92083335,0.22893926262707215,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.22893926262707215,0,0
kumo/kumo-cloudenv-t4-a6-v1-s1,20,6,0.23076923076923078,0.95,0.21794494717703372,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.21794494717703372,0,0
kumo/kumo-coffeeenv-t4-a6-v1-s0,19,7,0.2692307692307692,0.9736842105263158,0.11164843913471802,1.0,1.0,1.0,0.5,1.0,identity,1.0,0.11164843913471802,0,0
kumo/kumo-coffeeenv-t4-a6-v1-s1,18,8,0.3076923076923077,0.9861111111111112,0.0572653559113564,1.0,1.0,1.0,0.75,1.0,identity,1.0,0.0572653559113564,0,0
kumo/kumo-computationenv-t4-a6-v1-s0,20,6,0.23076923076923078,0.925,0.23848480035423641,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.23848480035423641,0,0
kumo/kumo-computationenv-t4-a6-v1-s1,11,15,0.5769230769230769,0.9090909090909091,0.19284730395996752,1.0,1.0,1.0,0.5,1.0,identity,1.0,0.19284730395996752,0,0
kumo/kumo-controlenv-t4-a6-v1-s0,20,6,0.23076923076923078,0.9375,0.2218529918662356,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.2218529918662356,0,0
kumo/kumo-controlenv-t4-a6-v1-s1,20,6,0.23076923076923078,0.90833335,0.24423916500477047,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.24423916500477047,0,0
kumo/kumo-cookingenv-t4-a6-v1-s0,19,7,0.2692307692307692,0.9824561578947368,0.07443221832418592,1.0,1.0,1.0,0.666667,1.0,identity,1.0,0.07443221832418592,0,0
kumo/kumo-cookingenv-t4-a6-v1-s1,10,16,0.6153846153846154,0.9166667000000001,0.17078246397101196,1.0,1.0,1.0,0.5,1.0,identity,1.0,0.17078246397101196,0,0
kumo/kumo-craftsmanenv-t4-a6-v1-s0,19,7,0.2692307692307692,0.9473684210526315,0.22329687826943603,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.22329687826943603,0,0
kumo/kumo-craftsmanenv-t4-a6-v1-s1,17,9,0.34615384615384615,0.9215686470588236,0.24332691369454124,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.24332691369454124,0,0
kumo/kumo-cryptographyenv-t4-a6-v1-s0,18,8,0.3076923076923077,0.9629629444444444,0.15270769211742494,1.0,1.0,1.0,0.333333,1.0,identity,1.0,0.15270769211742494,0,0
kumo/kumo-cryptographyenv-t4-a6-v1-s1,9,17,0.6538461538461539,0.9407407777777776,0.11523212810263346,1.0,1.0,1.0,0.666667,1.0,identity,1.0,0.11523212810263346,0,0
kumo/kumo-cuisineenv-t4-a6-v1-s0,19,7,0.2692307692307692,0.9824561578947368,0.07443221832418592,1.0,1.0,1.0,0.666667,1.0,identity,1.0,0.07443221832418592,0,0
kumo/kumo-cuisineenv-t4-a6-v1-s1,9,17,0.6538461538461539,0.9259258888888888,0.2095132251081298,1.0,1.0,1.0,0.333333,1.0,identity,1.0,0.2095132251081298,0,0
kumo/kumo-currencyenv-t4-a6-v1-s0,19,7,0.2692307692307692,0.9298245789473685,0.2314193828267805,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.2314193828267805,0,0
kumo/kumo-currencyenv-t4-a6-v1-s1,16,10,0.38461538461538464,0.9791666875,0.08068707235883481,1.0,1.0,1.0,0.666667,1.0,identity,1.0,0.08068707235883481,0,0
kumo/kumo-demographicenv-t4-a6-v1-s0,10,16,0.6153846153846154,0.9,0.2,1.0,1.0,1.0,0.5,1.0,identity,1.0,0.2,0,0
kumo/kumo-demographicenv-t4-a6-v1-s1,17,9,0.34615384615384615,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
kumo/kumo-detectiveenv-t4-a6-v1-s0,11,15,0.5769230769230769,0.8939393636363636,0.22777729243606384,1.0,1.0,1.0,0.333333,1.0,identity,1.0,0.22777729243606384,0,0
kumo/kumo-detectiveenv-t4-a6-v1-s1,16,10,0.38461538461538464,0.96875,0.12103072956898178,1.0,1.0,1.0,0.5,1.0,identity,1.0,0.12103072956898178,0,0
kumo/kumo-ecologicalenv-t4-a6-v1-s0,18,8,0.3076923076923077,0.9722222222222222,0.1145307118227128,1.0,1.0,1.0,0.5,1.0,identity,1.0,0.1145307118227128,0,0
kumo/kumo-ecologicalenv-t4-a6-v1-s1,18,8,0.3076923076923077,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
kumo/kumo-economicenv-t4-a6-v1-s0,18,8,0.3076923076923077,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
kumo/kumo-economicenv-t4-a6-v1-s1,17,9,0.34615384615384615,0.9509804117647059,0.13725486134455422,1.0,1.0,1.0,0.5,1.0,identity,1.0,0.13725486134455422,0,0
kumo/kumo-educationenv-t12-a16-v1-s0,17,9,0.34615384615384615,0.7647058823529411,0.42418250299576343,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.42418250299576343,0,0
kumo/kumo-educationenv-t12-a16-v1-s1,18,8,0.3076923076923077,0.5972222222222222,0.4214997620197767,0.7083335,0.08333325,1.0,0.0,1.0,identity,0.7083335,0.91666675,0,0
kumo/kumo-educationenv-t4-a6-v1-s0,11,15,0.5769230769230769,0.7878788181818183,0.31854235273616943,1.0,0.5833335,1.0,0.0,1.0,identity,1.0,0.41666650000000005,0,0
kumo/kumo-educationenv-t4-a6-v1-s1,16,10,0.38461538461538464,0.8333333125,0.3061862518685969,1.0,0.875,1.0,0.0,1.0,identity,1.0,0.125,0,0
kumo/kumo-energyenv-t4-a6-v1-s0,18,8,0.3076923076923077,0.9722222222222222,0.1145307118227128,1.0,1.0,1.0,0.5,1.0,identity,1.0,0.1145307118227128,0,0
kumo/kumo-energyenv-t4-a6-v1-s1,19,7,0.2692307692307692,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
kumo/kumo-enzymeenv-t4-a6-v1-s0,19,7,0.2692307692307692,0.02631578947368421,0.11164843913471803,0.0,0.0,0.0,0.0,0.5,identity,0.0,0.11164843913471803,0,0
kumo/kumo-enzymeenv-t4-a6-v1-s1,20,6,0.23076923076923078,0.94583335,0.1350796745340597,1.0,1.0,1.0,0.5,1.0,identity,1.0,0.1350796745340597,0,0
kumo/kumo-fantasyenv-t12-a16-v1-s0,17,9,0.34615384615384615,0.2960784117647059,0.37658290614153866,0.0,0.0,0.5,0.0,1.0,identity,0.0,0.5,0,0
kumo/kumo-fantasyenv-t12-a16-v1-s1,20,6,0.23076923076923078,0.65833335,0.3969501791437151,0.875,0.4375,1.0,0.0,1.0,identity,0.875,0.5625,0,0
kumo/kumo-fantasyenv-t4-a6-v1-s0,18,8,0.3076923076923077,0.9814815,0.07635373152800065,1.0,1.0,1.0,0.666667,1.0,identity,1.0,0.07635373152800065,0,0
kumo/kumo-fantasyenv-t4-a6-v1-s1,17,9,0.34615384615384615,0.9117647058823529,0.2564058202082749,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.2564058202082749,0,0
kumo/kumo-fashionenv-t4-a6-v1-s0,18,8,0.3076923076923077,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
kumo/kumo-fashionenv-t4-a6-v1-s1,11,15,0.5769230769230769,0.9545454545454546,0.14373989364401724,1.0,1.0,1.0,0.5,1.0,identity,1.0,0.14373989364401724,0,0
kumo/kumo-fishenv-t4-a6-v1-s0,19,7,0.2692307692307692,0.9473684210526315,0.22329687826943603,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.22329687826943603,0,0
kumo/kumo-fishenv-t4-a6-v1-s1,17,9,0.34615384615384615,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
kumo/kumo-fungalenv-t4-a6-v1-s0,15,11,0.4230769230769231,0.9,0.21984843263788198,1.0,1.0,1.0,0.25,1.0,identity,1.0,0.21984843263788198,0,0
kumo/kumo-fungalenv-t4-a6-v1-s1,18,8,0.3076923076923077,0.9629629444444444,0.15270769211742494,1.0,1.0,1.0,0.333333,1.0,identity,1.0,0.15270769211742494,0,0
kumo/kumo-gadgetenv-t4-a6-v1-s0,17,9,0.34615384615384615,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
kumo/kumo-gadgetenv-t4-a6-v1-s1,17,9,0.34615384615384615,0.9705882352941176,0.11764705882352942,1.0,1.0,1.0,0.5,1.0,identity,1.0,0.11764705882352942,0,0
kumo/kumo-gemstoneenv-t4-a6-v1-s0,15,11,0.4230769230769231,0.9555555333333333,0.16629596700456156,1.0,1.0,1.0,0.333333,1.0,identity,1.0,0.16629596700456156,0,0
kumo/kumo-gemstoneenv-t4-a6-v1-s1,10,16,0.6153846153846154,0.9666667,0.0999999,1.0,1.0,1.0,0.666667,1.0,identity,1.0,0.0999999,0,0
kumo/kumo-geneticenv-t4-a6-v1-s0,18,8,0.3076923076923077,0.9444444444444444,0.2290614236454256,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.2290614236454256,0,0
kumo/kumo-geneticenv-t4-a6-v1-s1,18,8,0.3076923076923077,0.9444444444444444,0.2290614236454256,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.2290614236454256,0,0
kumo/kumo-geologicalenv-t4-a6-v1-s0,17,9,0.34615384615384615,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
kumo/kumo-geologicalenv-t4-a6-v1-s1,18,8,0.3076923076923077,0.9444444444444444,0.2290614236454256,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.2290614236454256,0,0
kumo/kumo-herbenv-t4-a6-v1-s0,16,10,0.38461538461538464,0.96875,0.12103072956898178,1.0,1.0,1.0,0.5,1.0,identity,1.0,0.12103072956898178,0,0
kumo/kumo-herbenv-t4-a6-v1-s1,18,8,0.3076923076923077,0.875,0.3145764348029479,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.3145764348029479,0,0
kumo/kumo-historicalbattleenv-t4-a6-v1-s0,18,8,0.3076923076923077,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
kumo/kumo-historicalbattleenv-t4-a6-v1-s1,9,17,0.6538461538461539,0.9444444444444444,0.15713484026367724,1.0,1.0,1.0,0.5,1.0,identity,1.0,0.15713484026367724,0,0
kumo/kumo-historicalenv-t4-a6-v1-s0,19,7,0.2692307692307692,0.9473684210526315,0.15344610249592897,1.0,1.0,1.0,0.5,1.0,identity,1.0,0.15344610249592897,0,0
kumo/kumo-historicalenv-t4-a6-v1-s1,18,8,0.3076923076923077,0.9444444444444444,0.2290614236454256,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.2290614236454256,0,0
kumo/kumo-hormoneenv-t4-a6-v1-s0,20,6,0.23076923076923078,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
kumo/kumo-hormoneenv-t4-a6-v1-s1,19,7,0.2692307692307692,0.9078947368421053,0.27157588737566174,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.27157588737566174,0,0
kumo/kumo-inventorenv-t4-a6-v1-s0,16,10,0.38461538461538464,0.9791666875,0.08068707235883481,1.0,1.0,1.0,0.666667,1.0,identity,1.0,0.08068707235883481,0,0
kumo/kumo-inventorenv-t4-a6-v1-s1,18,8,0.3076923076923077,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
kumo/kumo-languageenv-t4-a6-v1-s0,17,9,0.34615384615384615,0.9313725294117647,0.19010515413074067,1.0,1.0,1.0,0.333333,1.0,identity,1.0,0.19010515413074067,0,0
kumo/kumo-languageenv-t4-a6-v1-s1,16,10,0.38461538461538464,0.9166666875,0.24999997916667882,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.24999997916667882,0,0
kumo/kumo-leadershipenv-t4-a6-v1-s0,16,10,0.38461538461538464,0.9479166875,0.14091401319453592,1.0,1.0,1.0,0.5,1.0,identity,1.0,0.14091401319453592,0,0
kumo/kumo-leadershipenv-t4-a6-v1-s1,17,9,0.34615384615384615,0.9852941176470589,0.058823529411764705,1.0,1.0,1.0,0.75,1.0,identity,1.0,0.058823529411764705,0,0
kumo/kumo-licenseenv-t4-a6-v1-s0,13,13,0.5,0.974359,0.08882302951374717,1.0,1.0,1.0,0.666667,1.0,identity,1.0,0.08882302951374717,0,0
kumo/kumo-licenseenv-t4-a6-v1-s1,17,9,0.34615384615384615,0.9411764705882353,0.23529411764705885,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.23529411764705885,0,0
kumo/kumo-literaryenv-t4-a6-v1-s0,18,8,0.3076923076923077,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
kumo/kumo-literaryenv-t4-a6-v1-s1,17,9,0.34615384615384615,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
kumo/kumo-machinepartenv-t4-a6-v1-s0,19,7,0.2692307692307692,0.9736842105263158,0.11164843913471802,1.0,1.0,1.0,0.5,1.0,identity,1.0,0.11164843913471802,0,0
kumo/kumo-machinepartenv-t4-a6-v1-s1,19,7,0.2692307692307692,0.9605263157894737,0.12202129599336453,1.0,1.0,1.0,0.5,1.0,identity,1.0,0.12202129599336453,0,0
kumo/kumo-malwareenv-t4-a6-v1-s0,19,7,0.2692307692307692,0.9736842105263158,0.11164843913471802,1.0,1.0,1.0,0.5,1.0,identity,1.0,0.11164843913471802,0,0
kumo/kumo-malwareenv-t4-a6-v1-s1,18,8,0.3076923076923077,0.9583333333333334,0.17179606773406922,1.0,1.0,1.0,0.25,1.0,identity,1.0,0.17179606773406922,0,0
kumo/kumo-marineenv-t4-a6-v1-s0,18,8,0.3076923076923077,0.9537037222222222,0.13385951857567593,1.0,1.0,1.0,0.5,1.0,identity,1.0,0.13385951857567593,0,0
kumo/kumo-marineenv-t4-a6-v1-s1,16,10,0.38461538461538464,0.9375,0.24206145913796356,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.24206145913796356,0,0
kumo/kumo-marketingenv-t4-a6-v1-s0,19,7,0.2692307692307692,0.9605263157894737,0.12202129599336453,1.0,1.0,1.0,0.5,1.0,identity,1.0,0.12202129599336453,0,0
kumo/kumo-marketingenv-t4-a6-v1-s1,15,11,0.4230769230769231,0.9333333333333333,0.18053422780022135,1.0,1.0,1.0,0.333333,1.0,identity,1.0,0.18053422780022135,0,0
kumo/kumo-martialartsenv-t4-a6-v1-s0,19,7,0.2692307692307692,0.9210526315789473,0.24404259198672906,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.24404259198672906,0,0
kumo/kumo-martialartsenv-t4-a6-v1-s1,16,10,0.38461538461538464,0.9166666875,0.24999997916667882,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.24999997916667882,0,0
kumo/kumo-mathematicalenv-t4-a6-v1-s0,18,8,0.3076923076923077,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
kumo/kumo-mathematicalenv-t4-a6-v1-s1,19,7,0.2692307692307692,0.9078947368421053,0.24616167018249613,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.24616167018249613,0,0
kumo/kumo-medicalenv-t12-a16-v1-s0,17,9,0.34615384615384615,0.16176470588235295,0.35294117647058826,0.0,0.0,0.0,0.0,1.0,identity,0.0,0.35294117647058826,0,0
kumo/kumo-medicalenv-t12-a16-v1-s1,17,9,0.34615384615384615,0.7754901764705883,0.3686274744993819,1.0,0.6,1.0,0.0,1.0,identity,1.0,0.4,0,0
kumo/kumo-medicalenv-t4-a6-v1-s0,15,11,0.4230769230769231,0.9333333333333333,0.24944382578492946,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.24944382578492946,0,0
kumo/kumo-medicalenv-t4-a6-v1-s1,18,8,0.3076923076923077,0.9333333333333333,0.15986105077709065,1.0,1.0,1.0,0.5,1.0,identity,1.0,0.15986105077709065,0,0
kumo/kumo-medicaloodenv-t4-a6-v1-s0,18,8,0.3076923076923077,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
kumo/kumo-medicaloodenv-t4-a6-v1-s1,18,8,0.3076923076923077,0.9722222222222222,0.1145307118227128,1.0,1.0,1.0,0.5,1.0,identity,1.0,0.1145307118227128,0,0
kumo/kumo-microbiologyenv-t4-a6-v1-s0,19,7,0.2692307692307692,0.9473684210526315,0.13025651232383773,1.0,1.0,1.0,0.5,1.0,identity,1.0,0.13025651232383773,0,0
kumo/kumo-microbiologyenv-t4-a6-v1-s1,20,6,0.23076923076923078,0.9800000000000001,0.08717797887081347,1.0,1.0,1.0,0.6,1.0,identity,1.0,0.08717797887081347,0,0
kumo/kumo-mineralclassificationenv-t4-a6-v1-s0,18,8,0.3076923076923077,0.9722222222222222,0.1145307118227128,1.0,1.0,1.0,0.5,1.0,identity,1.0,0.1145307118227128,0,0
